Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,MoSold,YrSold,SaleType,SaleCondition,SalePrice
464,70,RL,74.0,11988,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,6,7,1934,1995,Hip,CompShg,Stucco,Stucco,0.0,TA,TA,CBlock,TA,TA,No,LwQ,326,Unf,389,715,GasA,Fa,Y,FuseA,811,1660,0,1,1,3,1,TA,Typ,1,Detchd,Unf,1,TA,TA,Y,0,0,8,2008,WD,Normal,188700
658,70,RL,60.0,7200,Pave,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,7,6,1931,2000,Gable,CompShg,Stucco,Wd Shng,0.0,TA,Fa,BrkTil,Gd,TA,No,Unf,0,Unf,776,776,GasA,TA,Y,SBrkr,651,1502,0,1,1,3,1,TA,Typ,1,Attchd,RFn,1,TA,TA,P,0,0,2,2008,WD,Normal,149000
836,20,RL,60.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,7,1950,1995,Gable,CompShg,VinylSd,HdBoard,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,442,Unf,625,1067,GasA,TA,Y,SBrkr,0,1067,0,2,0,2,1,Gd,Min2,0,Attchd,Unf,2,TA,TA,Y,290,0,2,2010,WD,Normal,128000
838,160,RM,21.0,1680,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,158.0,TA,TA,CBlock,TA,TA,No,BLQ,330,Unf,153,483,GasA,TA,Y,SBrkr,504,987,1,1,1,2,1,TA,Typ,0,Detchd,Unf,1,TA,TA,Y,0,0,11,2008,WD,Normal,100000
249,60,RL,72.0,11317,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,101.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,840,840,GasA,Ex,Y,SBrkr,828,1668,0,2,1,3,1,Gd,Typ,0,Attchd,RFn,2,TA,TA,Y,144,68,9,2007,WD,Normal,180000
816,20,RL,48.0,12137,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,442.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,1649,1649,GasA,Ex,Y,SBrkr,0,1661,0,2,0,3,1,Gd,Typ,0,Attchd,RFn,2,TA,TA,Y,0,34,5,2010,WD,Normal,224900
1001,20,RL,74.0,10206,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,3,1952,1952,Flat,Tar&Grv,BrkComm,Brk Cmn,0.0,TA,TA,Slab,,,,,0,,0,0,GasW,Fa,N,FuseF,0,944,0,1,0,2,1,Fa,Min1,0,Detchd,Unf,2,TA,Fa,Y,0,0,7,2009,WD,Normal,82000
948,20,RL,85.0,14536,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2003,Hip,CompShg,VinylSd,VinylSd,236.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1300,Unf,316,1616,GasA,Ex,Y,SBrkr,0,1629,1,2,0,3,1,Gd,Typ,1,Attchd,Fin,3,TA,TA,Y,0,252,11,2007,WD,Normal,270000
468,70,RL,79.0,9480,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,2Story,5,7,1942,1995,Gable,CompShg,MetalSd,MetalSd,224.0,TA,TA,CBlock,TA,TA,No,LwQ,386,Unf,342,728,GasA,Ex,Y,SBrkr,756,1644,0,1,1,3,1,Gd,Typ,2,Attchd,Unf,1,TA,TA,Y,168,0,6,2007,WD,Normal,146500
7,20,RL,75.0,10084,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,186.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1369,Unf,317,1686,GasA,Ex,Y,SBrkr,0,1694,1,2,0,3,1,Gd,Typ,1,Attchd,RFn,2,TA,TA,Y,255,57,8,2007,WD,Normal,307000
722,120,RM,70.01578947368421,4426,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,169.0,Gd,TA,PConc,Gd,TA,Av,GLQ,662,Unf,186,848,GasA,Ex,Y,SBrkr,0,848,1,1,0,1,1,Gd,Typ,0,Attchd,RFn,2,TA,TA,Y,160,0,5,2010,WD,Normal,143000
1116,20,RL,93.0,12085,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,328.0,Gd,TA,PConc,Ex,TA,No,GLQ,1004,Unf,730,1734,GasA,Ex,Y,SBrkr,0,1734,1,2,0,3,1,Ex,Typ,1,Attchd,RFn,3,TA,TA,Y,0,0,11,2007,New,Partial,318000
639,30,RL,67.0,8777,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,7,1910,1950,Gable,CompShg,MetalSd,Wd Sdng,0.0,TA,TA,CBlock,Fa,TA,No,Unf,0,Unf,796,796,GasA,Gd,Y,FuseA,0,796,0,1,0,2,1,TA,Typ,0,,,0,,,P,328,0,5,2008,WD,Normal,85000
87,60,RL,122.0,11911,Pave,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,684,684,GasA,Ex,Y,SBrkr,876,1560,0,2,1,3,1,Gd,Typ,1,BuiltIn,Fin,2,TA,TA,Y,100,38,3,2009,WD,Normal,174000
855,20,RL,102.0,17920,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,4,1955,1974,Hip,CompShg,Wd Sdng,Plywood,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,306,Rec,372,1763,GasA,TA,Y,SBrkr,0,1779,1,1,1,3,1,TA,Typ,1,Attchd,Unf,2,TA,TA,Y,0,418,7,2006,WD,Abnorml,170000
477,20,RL,75.0,13125,Pave,Reg,Lvl,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,6,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,215.0,TA,TA,PConc,Gd,TA,Gd,GLQ,994,Unf,484,1478,GasA,Ex,Y,SBrkr,0,1493,1,2,0,3,1,Gd,Typ,1,Attchd,Fin,2,TA,TA,Y,140,39,4,2008,WD,Normal,208900
939,60,RL,73.0,8760,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,Gd,Mn,GLQ,464,Unf,927,1391,GasA,Ex,Y,SBrkr,571,1962,0,2,1,3,1,Gd,Typ,0,Attchd,RFn,3,TA,TA,Y,0,90,8,2006,New,Partial,239799
842,70,RM,60.0,10440,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,8,1904,2002,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,650,650,GasA,Gd,Y,SBrkr,581,1539,0,2,0,3,1,Gd,Typ,1,Detchd,Unf,2,Gd,TA,P,70,78,6,2008,WD,Normal,157500
131,60,RL,88.0,14200,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,6,1966,1966,Gable,CompShg,MetalSd,MetalSd,309.0,TA,TA,CBlock,TA,TA,No,Rec,445,Unf,479,924,GasA,Ex,Y,SBrkr,941,2157,0,2,1,4,1,Gd,Typ,2,Attchd,Fin,2,TA,TA,Y,105,66,5,2006,WD,Normal,226000
343,90,RL,70.01578947368421,8544,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1949,1950,Gable,CompShg,Stucco,Stucco,340.0,TA,TA,Slab,,,,,0,,0,0,Wall,Fa,N,FuseA,0,1040,0,2,0,2,2,TA,Typ,0,Detchd,Unf,2,TA,TA,Y,0,0,5,2006,WD,Normal,87500
1127,120,RL,53.0,3684,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,130.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1373,1373,GasA,Ex,Y,SBrkr,0,1555,0,2,0,2,1,Gd,Typ,1,Attchd,Fin,3,TA,TA,Y,143,20,6,2009,WD,Normal,174000
312,20,RL,50.0,8000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1948,2002,Gable,CompShg,VinylSd,VinylSd,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,680,Unf,292,972,GasA,Ex,Y,SBrkr,0,972,1,1,0,2,1,TA,Typ,1,Detchd,Unf,1,TA,TA,Y,0,0,5,2009,WD,Normal,132000
3,60,RL,68.0,11250,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,162.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,486,Unf,434,920,GasA,Ex,Y,SBrkr,866,1786,1,2,1,3,1,Gd,Typ,1,Attchd,RFn,2,TA,TA,Y,0,42,9,2008,WD,Normal,223500
896,60,RL,71.0,7056,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1963,1963,Hip,CompShg,HdBoard,HdBoard,415.0,TA,TA,CBlock,TA,TA,No,BLQ,400,Unf,380,780,GasA,TA,Y,SBrkr,813,1796,1,1,1,4,1,TA,Typ,1,Attchd,RFn,2,TA,TA,Y,0,50,10,2008,WD,Normal,140000
418,70,RL,86.0,22420,Pave,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Feedr,Norm,1Fam,2Story,6,6,1918,1950,Hip,CompShg,Wd Sdng,Stucco,0.0,TA,TA,BrkTil,Gd,TA,No,BLQ,1128,Unf,242,1370,GasW,TA,N,FuseA,1254,2624,1,2,1,4,1,TA,Typ,1,Detchd,Unf,3,TA,TA,N,0,0,11,2007,WD,Normal,239000
265,30,RM,30.0,5232,Pave,IR3,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,5,1925,2004,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0,Unf,680,680,GasA,Gd,N,FuseP,0,764,0,1,0,2,1,TA,Typ,0,Detchd,Unf,2,TA,TA,N,0,0,6,2008,WD,Normal,73000
689,20,RL,60.0,8089,Pave,Reg,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,6,2007,2007,Gable,CompShg,MetalSd,MetalSd,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,945,Unf,474,1419,GasA,Ex,Y,SBrkr,0,1419,1,2,0,2,1,Gd,Typ,1,Attchd,RFn,2,TA,TA,Y,140,0,10,2007,New,Partial,392000
384,45,RH,60.0,9000,Pave,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1.5Unf,6,3,1928,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,BrkTil,Fa,Fa,No,Unf,0,Unf,784,784,GasA,TA,N,FuseA,0,784,0,1,0,2,1,TA,Typ,0,Detchd,Unf,2,Fa,Fa,N,0,0,10,2009,WD,Normal,76000
777,20,RL,86.0,11210,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,240.0,Gd,TA,PConc,Gd,TA,Av,GLQ,20,Unf,1594,1614,GasA,Ex,Y,SBrkr,0,1614,0,2,0,3,1,Gd,Typ,0,Attchd,RFn,3,TA,TA,Y,144,59,7,2006,New,Partial,221500
868,20,RL,85.0,6970,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,5,1961,1961,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,CBlock,TA,TA,No,ALQ,932,Unf,108,1040,GasA,TA,Y,SBrkr,0,1120,1,1,1,3,1,Fa,Typ,0,Attchd,RFn,2,TA,TA,Y,168,0,5,2007,WD,Normal,129000
1277,60,RL,70.01578947368421,12936,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1972,1972,Gable,CompShg,HdBoard,Plywood,0.0,TA,TA,CBlock,TA,Gd,No,BLQ,593,Unf,130,723,GasA,TA,Y,SBrkr,660,1395,0,1,1,3,1,TA,Typ,1,Attchd,Unf,2,TA,TA,Y,294,116,12,2009,WD,Normal,162000
377,85,RL,57.0,8846,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,298,Unf,572,870,GasA,Ex,Y,SBrkr,0,914,0,1,0,2,1,TA,Typ,0,Detchd,Unf,2,TA,TA,Y,0,0,7,2006,WD,Normal,148000
286,160,FV,35.0,4251,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2006,2007,Gable,CompShg,MetalSd,MetalSd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,625,625,GasA,Ex,Y,SBrkr,625,1250,0,2,1,2,1,Gd,Typ,0,Detchd,RFn,2,TA,TA,Y,0,54,6,2007,New,Partial,164700
822,20,RM,60.0,6000,Pave,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,2fmCon,1Story,4,4,1953,1953,Gable,CompShg,MetalSd,MetalSd,0.0,Fa,TA,CBlock,Fa,TA,No,Unf,0,Unf,936,936,GasA,TA,N,SBrkr,0,936,0,1,0,2,1,TA,Min2,0,Detchd,Unf,2,TA,TA,Y,0,32,2,2009,WD,Normal,93000
974,20,FV,95.0,11639,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2007,2008,Gable,CompShg,CemntBd,CmentBd,104.32938643702906,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1428,1428,GasA,Ex,Y,SBrkr,0,1428,0,2,0,3,1,Gd,Typ,0,Attchd,Fin,2,TA,TA,Y,0,120,12,2008,New,Partial,182000
86,60,RL,121.0,16059,Pave,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1991,1992,Hip,CompShg,HdBoard,HdBoard,284.0,Gd,TA,CBlock,Gd,TA,No,Unf,0,Unf,1288,1288,GasA,Ex,Y,SBrkr,1116,2417,0,2,1,4,1,Gd,Typ,1,Attchd,Unf,2,TA,TA,Y,127,82,4,2006,WD,Normal,260000
356,20,RL,105.0,11249,Pave,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,Gd,PConc,Gd,Gd,No,ALQ,334,BLQ,322,1200,GasA,Ex,Y,SBrkr,0,1200,1,2,0,3,1,Gd,Typ,0,Attchd,RFn,2,TA,TA,Y,0,26,8,2007,WD,Normal,177500
180,30,RM,60.0,8520,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1923,2006,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,Gd,TA,CBlock,TA,TA,No,Unf,0,Unf,968,968,GasA,TA,Y,SBrkr,0,968,0,1,0,2,1,TA,Typ,0,Detchd,Unf,2,Fa,TA,N,0,0,7,2007,WD,Normal,100000
653,60,RL,70.0,8750,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,880,880,GasA,Ex,Y,SBrkr,807,1716,0,2,1,2,1,Gd,Typ,1,Attchd,RFn,2,TA,TA,Y,0,120,7,2009,WD,Normal,191000
328,20,RL,80.0,11600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,175.0,TA,TA,CBlock,TA,TA,No,Rec,565,Unf,818,1383,GasA,TA,Y,SBrkr,0,1383,0,1,1,3,1,TA,Typ,0,Attchd,RFn,1,TA,TA,Y,0,45,4,2006,WD,Normal,145250
1324,30,RL,50.0,5330,Pave,Reg,HLS,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,7,1940,1950,Hip,CompShg,VinylSd,VinylSd,0.0,Fa,TA,CBlock,TA,TA,No,LwQ,280,Unf,140,420,GasA,Gd,Y,SBrkr,0,708,0,1,0,2,1,Fa,Typ,0,,,0,,,Y,164,0,12,2009,WD,Normal,82500
877,20,RL,94.0,25286,Pave,Reg,HLS,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,4,5,1963,1963,Gable,CompShg,HdBoard,Plywood,0.0,TA,TA,PConc,TA,TA,Gd,ALQ,633,Unf,431,1064,GasA,Gd,Y,SBrkr,0,1040,1,1,0,3,1,TA,Typ,0,Attchd,Unf,2,TA,TA,Y,0,0,1,2007,WD,Normal,132250
1445,20,RL,63.0,8500,Pave,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,106.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,1422,1422,GasA,Ex,Y,SBrkr,0,1422,0,2,0,3,1,Gd,Typ,0,Attchd,RFn,2,TA,TA,Y,192,60,11,2007,WD,Normal,179600
146,160,RM,24.0,2522,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,6,5,2004,2006,Gable,CompShg,VinylSd,VinylSd,50.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,970,970,GasA,Ex,Y,SBrkr,739,1709,0,2,0,3,1,Gd,Maj1,0,Detchd,Unf,2,TA,TA,Y,0,40,4,2006,WD,Normal,130000
1419,20,RL,71.0,9204,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,CBlock,TA,TA,No,BLQ,25,Rec,247,1144,GasA,TA,Y,SBrkr,0,1144,1,1,1,3,1,TA,Typ,0,Detchd,Unf,1,TA,TA,Y,0,88,8,2008,COD,Normal,124000
451,30,RM,70.0,5684,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,8,1930,2005,Hip,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,813,813,GasA,Ex,Y,FuseA,0,813,0,1,0,2,1,Gd,Typ,0,Detchd,Unf,1,Fa,Fa,N,0,113,6,2006,WD,Normal,110000
376,30,RL,70.01578947368421,10020,Pave,IR1,Low,AllPub,Inside,Sev,Edwards,Norm,Norm,1Fam,1Story,1,1,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,Fa,Fa,BrkTil,Fa,Po,Gd,BLQ,350,Unf,333,683,GasA,Gd,N,FuseA,0,904,1,0,1,1,1,Fa,Maj1,0,,,0,,,Y,0,0,3,2009,WD,Normal,61000
1,60,RL,65.0,8450,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,196.0,Gd,TA,PConc,Gd,TA,No,GLQ,706,Unf,150,856,GasA,Ex,Y,SBrkr,854,1710,1,2,1,3,1,Gd,Typ,0,Attchd,RFn,2,TA,TA,Y,0,61,2,2008,WD,Normal,208500
281,60,RL,82.0,11287,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,6,1989,1989,Gable,CompShg,Plywood,Plywood,340.0,Gd,TA,CBlock,Gd,TA,Av,GLQ,421,Unf,386,807,GasA,Gd,Y,SBrkr,807,1982,0,2,1,3,1,Gd,Typ,1,Attchd,Fin,2,TA,TA,Y,0,84,1,2007,WD,Normal,228500
556,45,RM,58.0,6380,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,5,6,1922,1950,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0,Unf,993,993,GasA,TA,Y,FuseA,0,1048,0,1,0,2,1,TA,Typ,1,Detchd,Unf,1,TA,TA,Y,0,0,8,2006,WD,Normal,113000
1145,190,RL,60.0,12180,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1.5Fin,4,4,1941,1950,Gable,CompShg,MetalSd,MetalSd,0.0,TA,Fa,BrkTil,Gd,TA,No,BLQ,348,Unf,324,672,Grav,Fa,N,FuseA,252,924,1,1,0,2,1,Fa,Typ,0,Detchd,Unf,1,TA,TA,Y,0,0,7,2010,WD,Normal,80000
1388,50,RM,60.0,8520,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6,7,1916,1950,Gable,CompShg,Stucco,Stucco,0.0,TA,Gd,BrkTil,TA,TA,No,Rec,168,LwQ,0,714,GasW,TA,N,SBrkr,862,2526,0,2,0,5,1,Gd,Typ,1,Detchd,Unf,1,TA,TA,Y,88,15,8,2007,CWD,Family,136000
1420,20,RL,70.01578947368421,16381,Pave,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,5,1969,1969,Gable,CompShg,Plywood,Plywood,312.0,Gd,Gd,CBlock,TA,TA,Av,Rec,1110,Unf,734,1844,GasA,Gd,Y,SBrkr,0,1844,1,2,0,3,1,Gd,Typ,1,Attchd,RFn,2,TA,TA,Y,0,73,12,2006,WD,Normal,223000
1113,20,RL,73.0,7100,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1957,1957,Gable,CompShg,WdShing,Wd Shng,0.0,TA,TA,CBlock,TA,TA,No,GLQ,708,Unf,108,816,GasA,TA,Y,FuseA,0,816,1,1,0,2,1,TA,Typ,0,Detchd,Unf,1,TA,TA,Y,0,0,7,2006,WD,Normal,129900
1289,120,RL,40.0,5664,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2000,2000,Gable,CompShg,CemntBd,CmentBd,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1158,Unf,343,1501,GasA,Ex,Y,SBrkr,0,1659,1,2,0,2,1,Ex,Typ,1,Attchd,Fin,2,TA,TA,Y,212,59,10,2009,WD,Normal,278000
566,70,RL,66.0,6858,Pave,Reg,Bnk,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,2Story,6,4,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,806,806,GasA,TA,N,FuseF,806,1647,1,1,1,4,1,Fa,Typ,0,Detchd,Unf,1,TA,TA,Y,0,66,5,2010,WD,Normal,128000
1287,20,RL,70.01578947368421,9790,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1963,1963,Hip,CompShg,HdBoard,HdBoard,451.0,TA,TA,CBlock,TA,TA,No,ALQ,569,Rec,678,1328,GasA,TA,Y,SBrkr,0,1328,1,1,1,3,1,TA,Typ,2,Attchd,Unf,2,TA,TA,Y,0,26,6,2010,WD,Normal,143000
804,60,RL,107.0,13891,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,424.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0,Unf,1734,1734,GasA,Ex,Y,SBrkr,1088,2822,0,3,1,4,1,Ex,Typ,1,BuiltIn,RFn,3,TA,TA,Y,52,170,1,2009,New,Partial,582933
741,70,RM,60.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,2002,Gable,CompShg,Wd Sdng,Wd Shng,0.0,TA,Gd,BrkTil,Fa,Fa,No,Unf,0,Unf,264,264,GasA,Ex,Y,SBrkr,664,1432,0,2,0,2,1,TA,Typ,0,Detchd,Unf,2,TA,Gd,Y,270,0,5,2007,WD,Abnorml,132000
594,120,RM,70.01578947368421,4435,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,685,Unf,163,848,GasA,Ex,Y,SBrkr,0,848,1,1,0,1,1,Gd,Typ,0,Attchd,Fin,2,TA,TA,Y,140,0,5,2009,WD,Normal,140000
885,20,RL,65.0,7150,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,60.0,TA,TA,CBlock,TA,TA,No,BLQ,432,Unf,460,892,GasA,TA,Y,SBrkr,0,892,0,1,0,3,1,TA,Typ,0,Attchd,RFn,1,TA,TA,Y,0,0,7,2009,WD,Normal,100000
982,60,RL,98.0,12203,Pave,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1999,Hip,CompShg,VinylSd,VinylSd,975.0,Gd,TA,PConc,Gd,TA,No,GLQ,854,Unf,371,1225,GasA,Ex,Y,SBrkr,1336,2612,1,2,1,4,1,Gd,Typ,1,Attchd,Fin,3,TA,TA,Y,250,0,7,2009,WD,Normal,336000
90,20,RL,60.0,8070,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,4,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,No,GLQ,588,Unf,402,990,GasA,Ex,Y,SBrkr,0,990,1,1,0,3,1,TA,Typ,0,,,0,,,Y,0,0,8,2007,WD,Normal,123600
